id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript_12-15_ENSDARG00000102998;null;transcript_10-15_ENSG00000106290|1.0&transcript_11-15_ENSPTRG00000019474|1.0&transcript_8-15_ENSRNOG00000001355|1.0&transcript_7-15_ENSMUSG00000036980|1.0&transcript_3-15_FBgn0010417|1.0;null;0
transcript_10-15_ENSG00000106290;null;transcript_12-15_ENSDARG00000102998|1.0&transcript_11-15_ENSPTRG00000019474|1.0&transcript_3-15_FBgn0010417|1.0;transcript_8-15_ENSRNOG00000001355|1.0&transcript_7-15_ENSMUSG00000036980|1.0;0
transcript_11-15_ENSPTRG00000019474;null;transcript_12-15_ENSDARG00000102998|1.0&transcript_10-15_ENSG00000106290|1.0&transcript_3-15_FBgn0010417|1.0;transcript_8-15_ENSRNOG00000001355|1.0&transcript_7-15_ENSMUSG00000036980|1.0;0
transcript_8-15_ENSRNOG00000001355;null;transcript_12-15_ENSDARG00000102998|1.0&transcript_3-15_FBgn0010417|1.0;transcript_10-15_ENSG00000106290|1.0&transcript_11-15_ENSPTRG00000019474|1.0&transcript_7-15_ENSMUSG00000036980|1.0;0
transcript_7-15_ENSMUSG00000036980;null;transcript_12-15_ENSDARG00000102998|1.0&transcript_3-15_FBgn0010417|1.0;transcript_10-15_ENSG00000106290|1.0&transcript_11-15_ENSPTRG00000019474|1.0&transcript_8-15_ENSRNOG00000001355|1.0;0
transcript_3-15_FBgn0010417;null;transcript_12-15_ENSDARG00000102998|1.0&transcript_10-15_ENSG00000106290|1.0&transcript_11-15_ENSPTRG00000019474|1.0&transcript_8-15_ENSRNOG00000001355|1.0&transcript_7-15_ENSMUSG00000036980|1.0;null;0
transcript_3-18_FBgn0010417;null;transcript_10-18_ENSG00000106290|1.0&transcript_8-18_ENSRNOG00000001355|1.0&transcript_7-18_ENSMUSG00000036980|1.0&transcript_11-18_ENSPTRG00000019474|1.0&transcript_12-18_ENSDARG00000102998|1.0;null;1
transcript_10-18_ENSG00000106290;null;transcript_3-18_FBgn0010417|1.0&transcript_11-18_ENSPTRG00000019474|1.0&transcript_12-18_ENSDARG00000102998|1.0;transcript_8-18_ENSRNOG00000001355|1.0&transcript_7-18_ENSMUSG00000036980|1.0;1
transcript_8-18_ENSRNOG00000001355;null;transcript_3-18_FBgn0010417|1.0&transcript_12-18_ENSDARG00000102998|1.0;transcript_10-18_ENSG00000106290|1.0&transcript_7-18_ENSMUSG00000036980|1.0&transcript_11-18_ENSPTRG00000019474|1.0;1
transcript_7-18_ENSMUSG00000036980;null;transcript_3-18_FBgn0010417|1.0&transcript_12-18_ENSDARG00000102998|1.0;transcript_10-18_ENSG00000106290|1.0&transcript_8-18_ENSRNOG00000001355|1.0&transcript_11-18_ENSPTRG00000019474|1.0;1
transcript_11-18_ENSPTRG00000019474;null;transcript_3-18_FBgn0010417|1.0&transcript_10-18_ENSG00000106290|1.0&transcript_12-18_ENSDARG00000102998|1.0;transcript_8-18_ENSRNOG00000001355|1.0&transcript_7-18_ENSMUSG00000036980|1.0;1
transcript_12-18_ENSDARG00000102998;null;transcript_3-18_FBgn0010417|1.0&transcript_10-18_ENSG00000106290|1.0&transcript_8-18_ENSRNOG00000001355|1.0&transcript_7-18_ENSMUSG00000036980|1.0&transcript_11-18_ENSPTRG00000019474|1.0;null;1
transcript_3-22_FBgn0010417;null;null;null;2
transcript_3-23_FBgn0010417;null;transcript_8-43_ENSRNOG00000001355|1.0;null;3
transcript_8-43_ENSRNOG00000001355;null;transcript_3-23_FBgn0010417|1.0;null;3
transcript_3-26_FBgn0010417;transcript_3-24_FBgn0010417|1.0;null;null;4
transcript_3-24_FBgn0010417;transcript_3-26_FBgn0010417|1.0;null;null;4
transcript_3-25_FBgn0010417;null;null;null;5
